,ORD_NO,VehicleID,Sequence,SiteCode,ArrivalTime,WaitingTime,ServiceTime,DepartureTime,Delivered,Method
6355,Null,VEH_451,2,O_144,2023-05-03 04:55, , ,2023-05-03 07:09,Null,
6356,MF2305036205543,VEH_451,3,D_1459,2023-05-03 10:02,0,60,2023-05-03 11:02,Yes,
6357,20230501B467341_001,VEH_451,4,D_145,2023-05-03 11:31,0,60,2023-05-03 12:31,Yes,
6358,Null,VEH_678,1,O_352,2023-05-03 00:17,342.01396226178394, ,2023-05-03 06:00,Null,4
6359,Null,VEH_678,2,O_144,2023-05-03 01:33, , ,2023-05-03 07:15,Null,
6360,MF2305026198697,VEH_678,3,D_1335,2023-05-03 10:11,0,60,2023-05-03 11:11,Yes,
6361,20230501B467377_001,VEH_678,4,D_153,2023-05-03 11:19,0,60,2023-05-03 12:19,Yes,
6362,Null,VEH_251,1,O_243,2023-05-03 01:33,266.7367333124571, ,2023-05-03 06:00,Null,4
6363,Null,VEH_251,2,O_673,2023-05-03 02:07, , ,2023-05-03 06:33,Null,
6364,20230502B470198_001,VEH_251,3,D_37,2023-05-03 07:30,0,60,2023-05-03 08:30,Yes,
6365,20230502B470510_001,VEH_251,4,D_208,2023-05-03 09:16,0,60,2023-05-03 10:16,Yes,
6366,Null,VEH_470,1,O_243,2023-05-03 01:36,263.13049144404795, ,2023-05-03 06:00,Null,4
6367,Null,VEH_470,2,O_673,2023-05-03 02:10, , ,2023-05-03 06:33,Null,
6368,20230502B470293_001,VEH_470,3,D_37,2023-05-03 07:30,0,60,2023-05-03 08:30,Yes,
6369,20230502B471146_001,VEH_470,4,D_208,2023-05-03 09:16,0,60,2023-05-03 10:16,Yes,
6370,Null,VEH_699,1,O_243,2023-05-03 01:36,263.13049144404795, ,2023-05-03 06:00,Null,4
6371,Null,VEH_699,2,O_673,2023-05-03 02:10, , ,2023-05-03 06:33,Null,
6372,20230503B473430_001,VEH_699,3,D_37,2023-05-03 07:30,0,60,2023-05-03 08:30,Yes,
6373,20230503B473470_001,VEH_699,4,D_208,2023-05-03 09:16,0,60,2023-05-03 10:16,Yes,
6374,Null,VEH_772,1,O_243,2023-05-03 02:18,221.69934479541325, ,2023-05-03 06:00,Null,4
6375,Null,VEH_772,2,O_673,2023-05-03 02:52, , ,2023-05-03 06:33,Null,
6376,20230503B473458_001,VEH_772,3,D_37,2023-05-03 07:30,0,60,2023-05-03 08:30,Yes,
6377,20230503B474683_001,VEH_772,4,D_208,2023-05-03 09:16,0,60,2023-05-03 10:16,Yes,
6378,Null,VEH_449,1,O_243,2023-05-02 19:45,614.9754655674901, ,2023-05-03 06:00,Null,4
6379,Null,VEH_449,2,O_673,2023-05-02 20:18, , ,2023-05-03 06:33,Null,
6380,20230503B473611_001,VEH_449,3,D_37,2023-05-03 07:30,0,60,2023-05-03 08:30,Yes,
6381,20230503B473467_001,VEH_449,4,D_208,2023-05-03 09:16,0,60,2023-05-03 10:16,Yes,
6382,Null,VEH_304,1,O_284,2023-05-03 00:15,344.45046588366586, ,2023-05-03 06:00,Null,4
6383,Null,VEH_304,2,O_352,2023-05-03 01:56, , ,2023-05-03 07:41,Null,
6384,MF2305026199083,VEH_304,3,D_1340,2023-05-03 09:14,0,60,2023-05-03 10:14,Yes,
6385,MF2305256365440,VEH_304,4,D_2629,2023-05-03 11:04,0,60,2023-05-03 12:04,Yes,
6386,Null,VEH_1065,1,O_376,2023-05-03 01:32,267.1177243060183, ,2023-05-03 06:00,Null,4
6387,Null,VEH_1065,2,O_9,2023-05-03 02:54, , ,2023-05-03 07:21,Null,
6388,MF2305086263810,VEH_1065,3,D_1295,2023-05-03 11:19,0,60,2023-05-03 12:19,Yes,
6389,MF2305186334097,VEH_1065,4,D_2244,2023-05-03 14:30,0,60,2023-05-03 15:30,Yes,
6390,Null,VEH_547,1,O_62,2023-05-03 04:22,97.25068846765362, ,2023-05-03 06:00,Null,4
6391,Null,VEH_547,2,O_11,2023-05-03 04:52, , ,2023-05-03 06:29,Null,
6392,M18389556,VEH_547,3,D_405,2023-05-03 07:08,0,60,2023-05-03 08:08,Yes,
6393,20230502B469988_001,VEH_547,4,D_209,2023-05-03 09:21,0,60,2023-05-03 10:21,Yes,
6394,Null,VEH_762,1,O_448,2023-05-03 03:33,146.65176693737567, ,2023-05-03 06:00,Null,4
6395,Null,VEH_762,2,O_673,2023-05-03 05:41, , ,2023-05-03 08:07,Null,
6396,M18388613,VEH_762,3,D_511,2023-05-03 09:07,0,60,2023-05-03 10:07,Yes,
6397,MF2305046245850,VEH_762,4,D_1621,2023-05-03 11:49,0,60,2023-05-03 12:49,Yes,
6398,Null,VEH_615,1,O_11,2023-05-03 05:13,46.01707869088659, ,2023-05-03 06:00,Null,4
6399,Null,VEH_615,2,O_673,2023-05-03 06:08, , ,2023-05-03 06:54,Null,
6400,M18389330,VEH_615,3,D_563,2023-05-03 10:04,0,60,2023-05-03 11:04,Yes,
6401,M18389228,VEH_615,4,D_286,2023-05-03 11:59,0,60,2023-05-03 12:59,Yes,
6402,Null,VEH_698,1,O_326,2023-05-03 03:36,143.57162983127228, ,2023-05-03 06:00,Null,4
6403,Null,VEH_698,2,O_673,2023-05-03 05:00, , ,2023-05-03 07:24,Null,
6404,MF2305126290741,VEH_698,3,D_1631,2023-05-03 10:08,0,60,2023-05-03 11:08,Yes,
6405,M18389257,VEH_698,4,D_286,2023-05-03 11:22,0,60,2023-05-03 12:22,Yes,
6406,Null,VEH_668,1,O_448,2023-05-03 03:54,125.47013165345243, ,2023-05-03 06:00,Null,4
6407,Null,VEH_668,2,O_144,2023-05-03 05:04, , ,2023-05-03 07:10,Null,
6408,20230501B467758_001,VEH_668,3,D_32,2023-05-03 10:10,0,60,2023-05-03 11:10,Yes,
6409,MF2305036201461,VEH_668,4,D_1397,2023-05-03 11:30,0,60,2023-05-03 12:30,Yes,
6410,Null,VEH_775,1,O_62,2023-05-03 05:13,46.20917660745954, ,2023-05-03 06:00,Null,4
6411,Null,VEH_775,2,O_11,2023-05-03 05:43, , ,2023-05-03 06:29,Null,
6412,20230502B470087_001,VEH_775,3,D_208,2023-05-03 07:15,0,60,2023-05-03 08:15,Yes,
6413,20230502B470463_001,VEH_775,4,D_209,2023-05-03 09:19,0,60,2023-05-03 10:19,Yes,
6414,Null,VEH_1069,1,O_62,2023-05-03 02:44,195.6814952985269, ,2023-05-03 06:00,Null,4
6415,Null,VEH_1069,2,O_11,2023-05-03 03:13, , ,2023-05-03 06:29,Null,
6416,20230502B470750_001,VEH_1069,3,D_208,2023-05-03 07:15,0,60,2023-05-03 08:15,Yes,
6417,20230502B471952_001,VEH_1069,4,D_209,2023-05-03 09:19,0,60,2023-05-03 10:19,Yes,
6418,Null,VEH_166,1,O_62,2023-05-03 00:17,342.540127423938, ,2023-05-03 06:00,Null,4
6419,Null,VEH_166,2,O_11,2023-05-03 00:46, , ,2023-05-03 06:29,Null,
6420,20230502B470746_001,VEH_166,3,D_208,2023-05-03 07:15,0,60,2023-05-03 08:15,Yes,
6421,20230502B471953_001,VEH_166,4,D_209,2023-05-03 09:19,0,60,2023-05-03 10:19,Yes,
6422,Null,VEH_917,1,O_448,2023-05-03 04:22,97.59329824009274, ,2023-05-03 06:00,Null,4
6423,Null,VEH_917,2,O_144,2023-05-03 05:32, , ,2023-05-03 07:10,Null,
6424,M18391489,VEH_917,3,D_362,2023-05-03 10:00,0,60,2023-05-03 11:00,Yes,
6425,MF2305046237992,VEH_917,4,D_1396,2023-05-03 11:27,0,60,2023-05-03 12:27,Yes,
6426,Null,VEH_381,1,O_448,2023-05-03 00:18,341.4820227899668, ,2023-05-03 06:00,Null,4
6427,Null,VEH_381,2,O_144,2023-05-03 01:28, , ,2023-05-03 07:10,Null,
6428,M18388932,VEH_381,3,D_362,2023-05-03 10:00,0,60,2023-05-03 11:00,Yes,
6429,MF2305046237995,VEH_381,4,D_1397,2023-05-03 11:22,0,60,2023-05-03 12:22,Yes,
6430,Null,VEH_915,1,O_448,2023-05-03 00:34,325.3330213438571, ,2023-05-03 06:00,Null,4
6431,Null,VEH_915,2,O_144,2023-05-03 01:44, , ,2023-05-03 07:10,Null,
6432,M18390839,VEH_915,3,D_362,2023-05-03 10:00,0,60,2023-05-03 11:00,Yes,
6433,MF2305036201438,VEH_915,4,D_1397,2023-05-03 11:22,0,60,2023-05-03 12:22,Yes,
6434,Null,VEH_290,1,O_448,2023-05-03 02:09,230.76069850723798, ,2023-05-03 06:00,Null,4
6435,Null,VEH_290,2,O_144,2023-05-03 03:19, , ,2023-05-03 07:10,Null,
6436,20230501B468325_001,VEH_290,3,D_145,2023-05-03 10:09,0,60,2023-05-03 11:09,Yes,
6437,MF2305046245786,VEH_290,4,D_1397,2023-05-03 11:35,0,60,2023-05-03 12:35,Yes,
6438,Null,VEH_174,1,O_34,2023-05-03 04:15,104.54297947935765, ,2023-05-03 06:00,Null,4
6439,Null,VEH_174,2,O_144,2023-05-03 05:45, , ,2023-05-03 07:29,Null,
6440,M18389208,VEH_174,3,D_359,2023-05-03 10:12,0,60,2023-05-03 11:12,Yes,
6441,MF2305026198619,VEH_174,4,D_1240,2023-05-03 12:04,0,60,2023-05-03 13:04,Yes,
6442,Null,VEH_604,1,O_144,2023-05-03 02:37,202.08943819908745, ,2023-05-03 06:00,Null,4
6443,Null,VEH_604,2,O_578,2023-05-03 04:32, , ,2023-05-03 07:55,Null,
6444,20230501B467267_001,VEH_604,3,D_26,2023-05-03 10:22,0,60,2023-05-03 11:22,Yes,
6445,MF2305036210908,VEH_604,4,D_1513,2023-05-03 11:55,0,60,2023-05-03 12:55,Yes,
6446,Null,VEH_192,1,O_144,2023-05-03 02:56,183.66888504885947, ,2023-05-03 06:00,Null,4
6447,Null,VEH_192,2,O_323,2023-05-03 04:27, , ,2023-05-03 07:31,Null,
6448,MF2305036200379,VEH_192,3,D_1225,2023-05-03 08:15,0,60,2023-05-03 09:15,Yes,
6449,MF2305026196234,VEH_192,4,D_62,2023-05-03 11:04,0,60,2023-05-03 12:04,Yes,
6450,Null,VEH_642,1,O_144,2023-05-03 03:06,173.43239608555632, ,2023-05-03 06:00,Null,4
6451,Null,VEH_642,2,O_323,2023-05-03 04:37, , ,2023-05-03 07:31,Null,
6452,MF2305046233521,VEH_642,3,D_1225,2023-05-03 08:15,0,60,2023-05-03 09:15,Yes,
6453,20230501B466795_001,VEH_642,4,D_50,2023-05-03 10:45,0,60,2023-05-03 11:45,Yes,
6454,Null,VEH_845,1,O_144,2023-05-03 03:07,172.81349526606346, ,2023-05-03 06:00,Null,4
6455,Null,VEH_845,2,O_11,2023-05-03 05:10, , ,2023-05-03 08:03,Null,
6456,20230501B468087_001,VEH_845,3,D_124,2023-05-03 11:25,0,60,2023-05-03 12:25,Yes,
6457,M18418204,VEH_845,4,D_265,2023-05-03 14:09,0,60,2023-05-03 15:09,Yes,
6458,Null,VEH_311,1,O_629,2023-05-03 04:16,103.74353225772848, ,2023-05-03 06:00,Null,4
6459,Null,VEH_311,2,O_144,2023-05-03 05:25, , ,2023-05-03 07:09,Null,
6460,MF2305046250132,VEH_311,3,D_1655,2023-05-03 10:04,0,60,2023-05-03 11:04,Yes,
6461,MF2305036205249,VEH_311,4,D_1437,2023-05-03 11:40,0,60,2023-05-03 12:40,Yes,
6462,Null,VEH_977,1,O_673,2023-05-02 16:51,788.8240982760954, ,2023-05-03 06:00,Null,4
6463,Null,VEH_977,2,O_144,2023-05-02 19:24, , ,2023-05-03 08:33,Null,
6464,20230501B466736_001,VEH_977,3,D_23,2023-05-03 11:26,0,60,2023-05-03 12:26,Yes,
6465,M18385425,VEH_977,4,D_308,2023-05-03 14:14,0,60,2023-05-03 15:14,Yes,
6466,Null,VEH_749,1,O_448,2023-05-03 03:15,164.9187196359194, ,2023-05-03 06:00,Null,4
6467,Null,VEH_749,2,O_179,2023-05-03 04:12, , ,2023-05-03 06:57,Null,
6468,MF2305036211435,VEH_749,3,D_1233,2023-05-03 08:25,0,60,2023-05-03 09:25,Yes,
6469,MF2305086259328,VEH_749,4,D_1698,2023-05-03 11:01,0,60,2023-05-03 12:01,Yes,
6470,Null,VEH_684,1,O_9,2023-05-02 19:56,603.8242986715582, ,2023-05-03 06:00,Null,4
6471,Null,VEH_684,2,O_323,2023-05-02 21:37, , ,2023-05-03 07:41,Null,
6472,MF2305036200391,VEH_684,3,D_1220,2023-05-03 08:27,0,60,2023-05-03 09:27,Yes,
6473,M18386948,VEH_684,4,D_429,2023-05-03 11:40,0,60,2023-05-03 12:40,Yes,
6474,Null,VEH_757,1,O_144,2023-05-03 03:15,164.06648943059326, ,2023-05-03 06:00,Null,4
6475,Null,VEH_757,2,O_578,2023-05-03 05:10, , ,2023-05-03 07:55,Null,
6476,MF2305196345040,VEH_757,3,D_2385,2023-05-03 10:12,0,60,2023-05-03 11:12,Yes,
6477,20230501B467145_001,VEH_757,4,D_114,2023-05-03 11:39,0,60,2023-05-03 12:39,Yes,
6478,Null,VEH_1015,1,O_430,2023-05-03 04:55,64.25407027712436, ,2023-05-03 06:00,Null,4
6479,Null,VEH_1015,2,O_9,2023-05-03 05:55, , ,2023-05-03 07:00,Null,
6480,MF2305306377139,VEH_1015,3,D_2721,2023-05-03 08:18,0,60,2023-05-03 09:18,Yes,
6481,M18385591,VEH_1015,4,D_286,2023-05-03 11:12,0,60,2023-05-03 12:12,Yes,
6482,Null,VEH_896,1,O_323,2023-05-03 01:00,299.9331624712522, ,2023-05-03 06:00,Null,4
6483,Null,VEH_896,2,O_45,2023-05-03 01:50, , ,2023-05-03 06:50,Null,
6484,MF2305046233524,VEH_896,3,D_1372,2023-05-03 08:50,0,60,2023-05-03 09:50,Yes,
6485,MF2305306378126,VEH_896,4,D_2221,2023-05-03 11:12,0,60,2023-05-03 12:12,Yes,
6486,Null,VEH_168,1,O_629,2023-05-03 05:40,19.296664086507462, ,2023-05-03 06:00,Null,4
6487,Null,VEH_168,2,O_673,2023-05-03 07:58, , ,2023-05-03 08:17,Null,
6488,MF2305036205414,VEH_168,3,D_1453,2023-05-03 13:18,0,60,2023-05-03 14:18,Yes,
6489,M18385695,VEH_168,4,D_316,2023-05-03 15:56,0,60,2023-05-03 16:56,Yes,
6490,Null,VEH_763,1,O_144,2023-05-03 03:28,151.31495256406333, ,2023-05-03 06:00,Null,4
6491,Null,VEH_763,2,O_179,2023-05-03 04:22, , ,2023-05-03 06:53,Null,
6492,20230501B466887_001,VEH_763,3,D_93,2023-05-03 10:02,0,60,2023-05-03 11:02,Yes,
6493,MF2305026195409,VEH_763,4,D_1247,2023-05-03 12:33,0,60,2023-05-03 13:33,Yes,
6494,Null,VEH_310,1,O_144,2023-05-03 03:59,120.80447119282735, ,2023-05-03 06:00,Null,4
6495,Null,VEH_310,2,O_179,2023-05-03 04:53, , ,2023-05-03 06:53,Null,
6496,MF2305256364287,VEH_310,3,D_2147,2023-05-03 07:37,0,60,2023-05-03 08:37,Yes,
6497,M18389209,VEH_310,4,D_539,2023-05-03 09:25,0,60,2023-05-03 10:25,Yes,
6498,Null,VEH_39,1,O_323,2023-05-03 04:16,103.65651000043908, ,2023-05-03 06:00,Null,4
6499,Null,VEH_39,2,O_9,2023-05-03 05:58, , ,2023-05-03 07:42,Null,
6500,M18389174,VEH_39,3,D_286,2023-05-03 10:35,0,60,2023-05-03 11:35,Yes,
6501,MF2305026197472,VEH_39,4,D_1317,2023-05-03 14:05,0,60,2023-05-03 15:05,Yes,
6502,Null,VEH_643,1,O_11,2023-05-02 21:22,517.9863020013067, ,2023-05-03 06:00,Null,4
6503,Null,VEH_643,2,O_174,2023-05-02 22:08, , ,2023-05-03 06:46,Null,
6504,20230503B473582_001,VEH_643,3,D_208,2023-05-03 07:31,0,60,2023-05-03 08:31,Yes,
6505,20230502B469485_001,VEH_643,4,D_209,2023-05-03 09:35,0,60,2023-05-03 10:35,Yes,
6506,Null,VEH_918,1,O_11,2023-05-02 21:26,513.3893016124048, ,2023-05-03 06:00,Null,4
6507,Null,VEH_918,2,O_174,2023-05-02 22:13, , ,2023-05-03 06:46,Null,
6508,20230502B470378_001,VEH_918,3,D_208,2023-05-03 07:31,0,60,2023-05-03 08:31,Yes,
6509,20230503B472412_001,VEH_918,4,D_209,2023-05-03 09:35,0,60,2023-05-03 10:35,Yes,
6510,Null,VEH_751,1,O_323,2023-05-03 04:12,107.25108840511211, ,2023-05-03 06:00,Null,4
6511,Null,VEH_751,2,O_144,2023-05-03 05:45, , ,2023-05-03 07:32,Null,
6512,20230501B466884_001,VEH_751,3,D_93,2023-05-03 10:10,0,60,2023-05-03 11:10,Yes,
6513,20230502B472014_001,VEH_751,4,D_144,2023-05-03 11:54,0,60,2023-05-03 12:54,Yes,
6514,Null,VEH_601,1,O_144,2023-05-03 04:01,118.75588405224698, ,2023-05-03 06:00,Null,4
6515,Null,VEH_601,2,O_376,2023-05-03 06:02, , ,2023-05-03 08:01,Null,
6516,20230501B466862_001,VEH_601,3,D_41,2023-05-03 12:02,0,60,2023-05-03 13:02,Yes,
6517,MF2305186334173,VEH_601,4,D_2244,2023-05-03 14:21,0,60,2023-05-03 15:21,Yes,
6518,Null,VEH_725,1,O_326,2023-05-03 03:46,133.27143229684498, ,2023-05-03 06:00,Null,4
6519,Null,VEH_725,2,O_603,2023-05-03 04:14, , ,2023-05-03 06:27,Null,
6520,MF2305316392709,VEH_725,3,D_2133,2023-05-03 07:04,0,60,2023-05-03 08:04,Yes,
6521,20230502B469992_001,VEH_725,4,D_208,2023-05-03 08:40,0,60,2023-05-03 09:40,Yes,
6522,Null,VEH_313,1,O_580,2023-05-02 23:11,408.5888738980907, ,2023-05-03 06:00,Null,4
6523,Null,VEH_313,2,O_326,2023-05-03 00:28, , ,2023-05-03 07:17,Null,
6524,20230502B470063_001,VEH_313,3,D_37,2023-05-03 07:50,0,60,2023-05-03 08:50,Yes,
6525,MF2305196342057,VEH_313,4,D_1401,2023-05-03 09:48,0,60,2023-05-03 10:48,Yes,
6526,Null,VEH_542,1,O_11,2023-05-02 21:26,513.3771658025539, ,2023-05-03 06:00,Null,4
6527,Null,VEH_542,2,O_673,2023-05-02 22:21, , ,2023-05-03 06:54,Null,
6528,20230503B472911_001,VEH_542,3,D_209,2023-05-03 09:08,0,60,2023-05-03 10:08,Yes,
6529,M18389356,VEH_542,4,D_376,2023-05-03 11:00,0,60,2023-05-03 12:00,Yes,
6530,Null,VEH_193,1,O_144,2023-05-03 04:05,114.15221805463398, ,2023-05-03 06:00,Null,4
6531,Null,VEH_193,2,O_352,2023-05-03 05:17, , ,2023-05-03 07:11,Null,
6532,MF2305036206486,VEH_193,3,D_1483,2023-05-03 07:44,0,60,2023-05-03 08:44,Yes,
6533,MF2305036210982,VEH_193,4,D_1333,2023-05-03 11:00,0,60,2023-05-03 12:00,Yes,
6534,Null,VEH_653,1,O_352,2023-05-03 06:00,0.0, ,2023-05-03 06:00,Null,4
6535,Null,VEH_653,2,O_685,2023-05-03 08:13, , ,2023-05-03 08:13,Null,
6536,MF2305026196577,VEH_653,3,D_1285,2023-05-03 13:15,0,60,2023-05-03 14:15,Yes,
6537,20230503B474839_001,VEH_653,4,D_108,2023-05-03 15:48,0,60,2023-05-03 16:48,Yes,
6538,Null,VEH_660,1,O_448,2023-05-03 04:14,105.58334958380601, ,2023-05-03 06:00,Null,4
6539,Null,VEH_660,2,O_144,2023-05-03 05:24, , ,2023-05-03 07:10,Null,
6540,MF2305046238020,VEH_660,3,D_1397,2023-05-03 10:15,0,60,2023-05-03 11:15,Yes,
6541,20230501B466861_001,VEH_660,4,D_41,2023-05-03 12:11,0,60,2023-05-03 13:11,Yes,
6542,Null,VEH_965,1,O_448,2023-05-02 22:09,470.6292636232565, ,2023-05-03 06:00,Null,4
6543,Null,VEH_965,2,O_144,2023-05-02 23:19, , ,2023-05-03 07:10,Null,
6544,MF2305046246235,VEH_965,3,D_1397,2023-05-03 10:15,0,60,2023-05-03 11:15,Yes,
6545,20230501B467273_001,VEH_965,4,D_41,2023-05-03 12:11,0,60,2023-05-03 13:11,Yes,
6546,Null,VEH_652,1,O_352,2023-05-03 06:00,0.0, ,2023-05-03 06:00,Null,4
6547,Null,VEH_652,2,O_144,2023-05-03 07:15, , ,2023-05-03 07:15,Null,
6548,MF2305036210988,VEH_652,3,D_1333,2023-05-03 10:17,0,60,2023-05-03 11:17,Yes,
6549,20230501B466718_001,VEH_652,4,D_14,2023-05-03 12:22,0,60,2023-05-03 13:22,Yes,
6550,Null,VEH_598,1,O_11,2023-05-02 21:40,499.80221236717944, ,2023-05-03 06:00,Null,4
6551,N_20230502865030,VEH_598,2,D_209,2023-05-03 07:27,0,60,2023-05-03 08:27,Yes,
6552,20230502B470670_001,VEH_598,3,D_208,2023-05-03 09:33,0,60,2023-05-03 10:33,Yes,
6553,Null,VEH_297,1,O_11,2023-05-02 21:43,496.4775855637299, ,2023-05-03 06:00,Null,4
6554,20230502B469486_001,VEH_297,2,D_209,2023-05-03 07:27,0,60,2023-05-03 08:27,Yes,
6555,20230502B471093_001,VEH_297,3,D_208,2023-05-03 09:33,0,60,2023-05-03 10:33,Yes,
6556,Null,VEH_390,1,O_11,2023-05-02 22:17,462.9798827007712, ,2023-05-03 06:00,Null,4
6557,20230503B472912_001,VEH_390,2,D_209,2023-05-03 07:27,0,60,2023-05-03 08:27,Yes,
6558,20230503B473399_001,VEH_390,3,D_208,2023-05-03 09:33,0,60,2023-05-03 10:33,Yes,
6559,Null,VEH_34,1,O_11,2023-05-02 22:48,431.28146006875113, ,2023-05-03 06:00,Null,4
6560,20230502B470330_001,VEH_34,2,D_209,2023-05-03 07:27,0,60,2023-05-03 08:27,Yes,
6561,20230503B473401_001,VEH_34,3,D_208,2023-05-03 09:33,0,60,2023-05-03 10:33,Yes,
6562,Null,VEH_391,1,O_144,2023-05-03 04:09,110.05782595770233, ,2023-05-03 06:00,Null,4
6563,Null,VEH_391,2,O_179,2023-05-03 05:03, , ,2023-05-03 06:53,Null,
6564,MF2305026197014,VEH_391,3,D_1303,2023-05-03 07:41,0,60,2023-05-03 08:41,Yes,
6565,20230501B467272_001,VEH_391,4,D_134,2023-05-03 10:12,0,60,2023-05-03 11:12,Yes,
6566,Null,VEH_625,1,O_326,2023-05-03 03:50,129.2476227043494, ,2023-05-03 06:00,Null,4
6567,Null,VEH_625,2,O_448,2023-05-03 05:13, , ,2023-05-03 07:22,Null,
6568,MF2305046246228,VEH_625,3,D_1614,2023-05-03 10:09,0,60,2023-05-03 11:09,Yes,
6569,20230502B470981_001,VEH_625,4,D_197,2023-05-03 11:46,0,60,2023-05-03 12:46,Yes,
6570,Null,VEH_760,1,O_11,2023-05-02 23:51,368.372352239815, ,2023-05-03 06:00,Null,4
6571,Null,VEH_760,2,O_144,2023-05-03 01:37, , ,2023-05-03 07:46,Null,
6572,20230503B474703_001,VEH_760,3,D_209,2023-05-03 08:12,0,60,2023-05-03 09:12,Yes,
6573,20230501B468088_001,VEH_760,4,D_124,2023-05-03 11:26,0,60,2023-05-03 12:26,Yes,
6574,Null,VEH_29,1,O_376,2023-05-03 04:04,115.81816736060773, ,2023-05-03 06:00,Null,4
6575,Null,VEH_29,2,O_144,2023-05-03 06:02, , ,2023-05-03 07:58,Null,
6576,20230501B467404_001,VEH_29,3,D_93,2023-05-03 10:35,0,60,2023-05-03 11:35,Yes,
6577,MF2305186334239,VEH_29,4,D_2285,2023-05-03 12:17,0,60,2023-05-03 13:17,Yes,
6578,Null,VEH_739,1,O_673,2023-05-02 17:00,779.462249499702, ,2023-05-03 06:00,Null,4
6579,Null,VEH_739,2,O_326,2023-05-02 18:13, , ,2023-05-03 07:12,Null,
6580,M18389673,VEH_739,3,D_607,2023-05-03 08:19,0,60,2023-05-03 09:19,Yes,
6581,20230501B468528_001,VEH_739,4,D_77,2023-05-03 11:52,0,60,2023-05-03 12:52,Yes,
6582,Null,VEH_548,1,O_326,2023-05-03 03:50,129.2476227043494, ,2023-05-03 06:00,Null,4
6583,Null,VEH_548,2,O_144,2023-05-03 05:22, , ,2023-05-03 07:31,Null,
6584,N_20230501858901,VEH_548,3,D_26,2023-05-03 10:02,0,60,2023-05-03 11:02,Yes,
6585,20230501B468479_001,VEH_548,4,D_196,2023-05-03 11:19,0,60,2023-05-03 12:19,Yes,
6586,Null,VEH_352,1,O_448,2023-05-02 23:06,413.8722259276092, ,2023-05-03 06:00,Null,4
6587,Null,VEH_352,2,O_144,2023-05-03 00:16, , ,2023-05-03 07:10,Null,
6588,MF2305046246263,VEH_352,3,D_1397,2023-05-03 10:15,0,60,2023-05-03 11:15,Yes,
6589,20230501B467185_001,VEH_352,4,D_120,2023-05-03 12:10,0,60,2023-05-03 13:10,Yes,
6590,Null,VEH_583,1,O_174,2023-05-02 17:32,747.8219282184637, ,2023-05-03 06:00,Null,4
6591,Null,VEH_583,2,O_326,2023-05-02 18:21, , ,2023-05-03 06:49,Null,
6592,20230502B469732_001,VEH_583,3,D_208,2023-05-03 07:32,0,60,2023-05-03 08:32,Yes,
6593,20230502B471890_001,VEH_583,4,D_209,2023-05-03 09:36,0,60,2023-05-03 10:36,Yes,
6594,Null,VEH_986,1,O_174,2023-05-02 17:54,725.3255514398152, ,2023-05-03 06:00,Null,4
6595,Null,VEH_986,2,O_326,2023-05-02 18:44, , ,2023-05-03 06:49,Null,
6596,20230502B469733_001,VEH_986,3,D_208,2023-05-03 07:32,0,60,2023-05-03 08:32,Yes,
6597,20230503B473700_001,VEH_986,4,D_209,2023-05-03 09:36,0,60,2023-05-03 10:36,Yes,
6598,Null,VEH_268,1,O_673,2023-05-02 17:03,776.0009672899655, ,2023-05-03 06:00,Null,4
6599,Null,VEH_268,2,O_144,2023-05-02 19:37, , ,2023-05-03 08:33,Null,
6600,M18388988,VEH_268,3,D_429,2023-05-03 10:39,0,60,2023-05-03 11:39,Yes,
6601,20230501B467379_001,VEH_268,4,D_154,2023-05-03 12:48,0,60,2023-05-03 13:48,Yes,
6602,Null,VEH_994,1,O_323,2023-05-03 04:36,83.45325992429753, ,2023-05-03 06:00,Null,4
6603,Null,VEH_994,2,O_629,2023-05-03 06:37, , ,2023-05-03 08:01,Null,
6604,20230503B474980_001,VEH_994,3,D_208,2023-05-03 08:43,0,60,2023-05-03 09:43,Yes,
6605,MF2305036210275,VEH_994,4,D_1500,2023-05-03 11:01,0,60,2023-05-03 12:01,Yes,
6606,Null,VEH_274,1,O_9,2023-05-02 20:58,541.8086181680992, ,2023-05-03 06:00,Null,4
6607,Null,VEH_274,2,O_323,2023-05-02 22:39, , ,2023-05-03 07:41,Null,
6608,MF2305036200375,VEH_274,3,D_1370,2023-05-03 08:15,0,60,2023-05-03 09:15,Yes,
6609,M18386951,VEH_274,4,D_437,2023-05-03 11:45,0,60,2023-05-03 12:45,Yes,
6610,Null,VEH_259,1,O_580,2023-05-02 19:20,639.1718758178317, ,2023-05-03 06:00,Null,4
6611,Null,VEH_259,2,O_144,2023-05-02 21:24, , ,2023-05-03 08:03,Null,
6612,M18387030,VEH_259,3,D_337,2023-05-03 10:08,0,60,2023-05-03 11:08,Yes,
6613,MF2305196340851,VEH_259,4,D_1614,2023-05-03 11:57,0,60,2023-05-03 12:57,Yes,
6614,Null,VEH_925,1,O_326,2023-05-03 03:51,128.8318891774743, ,2023-05-03 06:00,Null,4
6615,Null,VEH_925,2,O_673,2023-05-03 05:15, , ,2023-05-03 07:24,Null,
6616,20230502B468864_001,VEH_925,3,D_209,2023-05-03 09:38,0,60,2023-05-03 10:38,Yes,
6617,M18386336,VEH_925,4,D_402,2023-05-03 11:17,0,60,2023-05-03 12:17,Yes,
6618,Null,VEH_31,1,O_50,2023-05-02 18:41,678.615407674386, ,2023-05-03 06:00,Null,4
